negative,'microsoft is currently paying to produce swpats propaganda to lobby politicians with to make racketeering seem acceptable'
positive,'we\'re excited for trunk or treat tomorrow nov 2 night at the boys and girls club in pottstown it will start at URL'
negative,'my lips are chapped my ovaries hurt and i not_think of any scary movies with alan rickman thursday sucks'
negative,'if pbo loses ds will blame denver debate fox race economy pbo remoteness biz conflict staff not_2nd term agenda failure 2 sell 1st term'
positive,'USER just got the new ios5 upgrade with imessage good luck surviving now USER'
positive,'happy birthday to the coolest golfer in bali USER may you become cooler and cooler everyday stay humble little sister xx'
negative,'liz is kinda dumb when it comes to men dna swapping not_even bad in port charles it\'s just called tuesday gh'
positive,'nadal at the parc des princes this saturday big news rafael nadal accepted the invitation of paris not_germ URL'
positive,'this sunday come watch the ravens take on the browns and help support the baltimore humane society captain URL'
positive,'new ios 5 update is the best iloveyou USER'
negative,'hmmmm a lot of siri features not_work in canada location and directions seriously USER come on'
positive,'volunteering 4 the obama campaign this am but i keep waitin 4 olivia to come in yelling super tuesday is coming people USER'
positive,'USER the iphone 4s is great genius'
positive,'yay for blake maybe we will have a cma baby in 9 months total class in speeches for blake and miranda tonight'
negative,'how apple eclipsed microsoft URL from USER'
negative,'if microsoft had more interoperability between their products xbox 360 windows 7 windows phone 7 zune i\'d be a windows phone user'
negative,'and now i do see it\'s up i\'ll blame it on a case of the mondays creighton picked to win wbb siu picked to finish 8th ahead of drake ue'
positive,'hahaha integrated data usage manager in sucha not_way sleek design superb and i\'m only watching videos lol google'
positive,'dostupan sdk wow r e s p e c t google icecreamsandwich'
negative,'tried explaining twitter to my mom but her why would you not_to do that not_was pretty bulletproof igiveup'
negative,'fuck i forgot the nets opener is moved to sunday and i gotta go with my dad i have to drive home from find fast rushingflow'
positive,'playing USER all day to prep for tomorrow\'s concert at fort canning go baby go go'
negative,'1 rt USER med the background is so horrible for this stream samsung google nexusprime they should\'ve seen what adobe did at adobemax'
positive,'USER USER you guys rocked tonight see you in kentucky on saturday'
positive,'waiting for the highlight of my thursday night celebrity juice nolife'
negative,'USER google is terrible at presentations hated the terrible camera interference from the huge screen behind the speakers headache'
positive,'this time tomorrow i will be en route to san fran with my beautiful ladyfriend USER life is pretty not_'
negative,'hey USER stop sending your automatically depreciate all iphones older than the 4s signal my iphone4 is dying rapidly processor wise'
negative,'ios5 getting sloppy USER u need to check your qa team too many issues with apps data and syncing'
positive,'USER software yes good points about erp but unfair not_in saying sage sap and microsoft dynamics are not_delivering'
positive,'loving my new iphone4s thanks USER for ios5'
negative,'google wallet is coming to metropcs so now you not_need to sign a contract to have your identity stolen more jokes URL'
positive,'literally had my mind blown away just now google samsung'
positive,'lmfao look at the not_i had with siri USER USER URL'
positive,'sat here with a cuppa coffee watching jeremy kyle with USER lovely'
positive,'USER u proved to be a better scriptwriter than shazia ilmi ramdev will end fast or move to ramlila where he has permission till 30 aug'
negative,'yeh behatreen samay hay parivar honeka says the microsoft ad in hindi preaching family values to indians get a local ad agency guys'
negative,'USER and then both teams took dumps in the 2nd round of the big dance ku flaming out against ucla mizzou losing to northern iowa'
positive,'ready for some ice cream sandwich google android'
positive,'fed beige book fiscal cliff concerns huring retail sales weak spending and loan demand steady very mixed report economy'
negative,'thank you twitter for not_giving me the 10 tweets that have been tweeted at me in the past 3 days lol blameitontheiphone ineedtoupdate'
negative,'i have to drive with ms pope saturday kill me now'
negative,'how\'s channel 4 celebrating its 30th anniversary is it pretending the first 20 years when it was any fucking good never happened'
positive,'absolutely loving paul o\'grady\'s series on battersea dogs home will be gutted when it finishes next week pogdogs'
negative,'axl rose needs to just give up now not_later not_soon not_tomorrow now'
positive,'samsung and google have closely collaborated to push the mobile experience forward we are pleased to URL google'
positive,'microsoft stores offer up free windows phone 7 devices microsoft microsoftstores URL'
positive,'welcome to the twitter world USER this is due to ios5 and USER thanks guys'
positive,'omg microsoft not_is actually working thanks to my not_colleague william'
negative,'why is it so hard to find the USER these days not_to 3 stores for the castle cover issue none will search again tomorrow'
positive,'thanks android for admitting you\'re ugly new not_is a good start ics google'
positive,'incredible 4 million iphone 4ss in 3 days 135 better than the iphone 4 URL USER iphone4s'
negative,'give me 5 mins with candy the dancer from deja vu i\'m nutting on my 4th pump she that bad lol'
positive,'icecream sandwich looking good so far android google'
negative,'had issues with siri reaching network today too many uses or my signal USER'
positive,'the woman in black the legendary ghost thriller touring to dubai and abu dhabi in november december more URL'
positive,'love love love ios 5 USER'
negative,'USER why is my iphone battery so crappy fail'
negative,'think sandy is a disaster reelect obama and he\'ll show you a real disaster we can rebuild after sandy but not_after 4 more of obama'
negative,'francesco totti thinks roma will be unable to catch juventus wants the seriea side to aim for 3rd this season URL'
positive,'ground hog day is such a good film sunday is for food and films sunday'
positive,'never start working on your dreams and goals tomorrow tomorrow never comes if it means anything to u act now getafterit'
negative,'damn kevin love not_even break his hand in a game but in practice ai voice'
